0.7308781907032909,0.41008081149220166,0.20771484130971707,0.3327170559595112,0.9677559094241207,class2,
0.006117182265761301,0.9637047970232077,0.9398653887819098,0.9471949176631939,0.9370821488959696,class2,
0.3971743421847056,0.34751802920311026,0.29405703200403677,0.5064836273262351,0.11596708803265776,class4,
0.7705358800791777,0.65989270869342,0.15674689056984625,0.3782020453210553,0.13976268290375116,class4,
0.6949479796024919,0.8052277714737137,0.005025175992452557,0.523135155788333,0.7439844862373166,class2,
0.14202270321592614,0.481728301575598,0.5445548088936737,0.5771002613742765,0.20491354575856158,class4,
0.6233638106316658,0.18470709027794863,0.010684410982228831,0.16104332337170224,0.17805484663717475,class4,
0.5403970647837965,0.9738340099187002,0.24542655358129561,0.39452090629422176,0.21760212490768482,class4,
0.43200687989353914,0.2331557947513334,0.8899087516553771,0.03832689331927541,0.5923792438629387,class2,
0.6551736031294164,0.11983904230418962,0.6524767068959532,0.9843228006692949,0.20673750736050733,class4,
0.37464950029397015,0.46334978756947576,0.3336102111746697,0.4432124503172691,0.5041355667045739,class2,
0.9989808147679288,0.6304048639228539,0.9095840355890242,0.5076599160699481,0.4914512055616126,class2,
0.4287841787462007,0.3080929152084798,0.7173224016222269,0.9624145927337464,0.20949273346356434,class4,
0.17264882091400524,0.5489525169306556,0.5554683820879616,0.5878158289013334,0.7891906578350958,class2,
0.6990066224344805,0.20463555220568552,0.2549094512998157,0.7779163595195279,0.22502238600837543,class4,
0.9831031848337031,0.803618606015427,0.8363149477563286,0.16310352738831468,0.6374974298594064,class2,
0.008760417318731673,0.6311898883115249,0.2079779790426225,0.8803572849070423,0.7070442260539652,class1,
0.7233716462158025,0.5094929196703692,0.9871021380962999,0.15324623281626104,0.7105747751483344,class2,
0.8239808754531598,0.12367122850292422,0.6169513867462899,0.4818623552605982,0.09975028132571628,class4,
0.6171458898614318,0.028120372951167205,0.5914391059546381,0.07302602021384397,0.07404792727334575,class4,
0.679935420191025,0.280001615782666,0.6039836876835672,0.8496408070142764,0.3538232827704746,class3,
0.5986324882746571,0.2920934113562542,0.8764426533244832,0.7442496201360502,0.4232327288662894,class4,
0.37580820874305876,0.2712933251747158,0.7298239289350995,0.8867444223713158,0.043702698296824716,class3,
0.4577001830735099,0.8624497547615505,0.9019239557423011,0.06248845991277674,0.7638204881746642,class2,
0.42770008141825855,0.9991834307905937,0.061901802278626294,0.5863206319929348,0.5672930709037051,class2,
0.6620259613053776,0.907281190118193,0.24648563130230905,0.2484887670873126,0.7068583347506787,class2,
0.3377209272639704,0.6073350789607563,0.3154227864574829,0.024472129835244494,0.45100850261544956,class2,
0.369134315501327,0.4638377596597093,0.17724271181295093,0.6761231545253681,0.7155724849913587,class2,
0.7433696227652655,0.9291026104275344,0.5898935294704388,0.6440122873835524,0.1104898534174854,class4,
0.7746041094589238,0.3064827881053399,0.8805986697893162,0.6304014407849913,0.9288937133245545,class2,
0.19668940091077458,0.7546462452610667,0.1576306138076371,0.04217868395172397,0.3786228753606087,class4,
0.7866092457818081,0.7127521677660935,0.1102736115092493,0.7621330697392812,0.030068835878899747,class4,
0.31663147897269206,0.6670733531962961,0.42644304740942895,0.40055716131309627,0.7437615476135019,class2,
0.3653057377846176,0.7637548990718225,0.3226691910455337,0.512718823382403,0.47867587220659435,class2,
0.13116881312494189,0.03179647698528931,0.44445661109533674,0.6915212116814826,0.7190756853468042,class2,
0.7779502723802081,0.288100716049866,0.7813547336294311,0.9662539506822094,0.9965234515119386,class4,
0.23910643632747064,0.4451812617337756,0.1302219280116259,0.23447408750505638,0.6560824389883995,class2,
0.5722295925058892,0.5559666311129164,0.2502962555948841,0.920281192548133,0.7237512084322348,class1,
0.776990965679351,0.24227614275862075,0.17570195450010273,0.44479400596125773,0.8296912233491993,class2,
0.6019146360600576,0.6379468960547,0.3033671447590315,0.06539702112886914,0.9380305012325801,class2,
0.2664167073273985,0.22917135836775204,0.3039764375623307,0.37194051348653157,0.8571270426792014,class2,
0.8070763655241631,0.38872927575292127,0.2652464610309502,0.03237285340092644,0.6697852634820785,class2,
0.07436137629811046,0.609141081433683,0.17866235941017028,0.02963321139734998,0.708153827940544,class3,
0.2777782747076535,0.1157884427761261,0.6912259325002929,0.3490107239093957,0.22813550225946921,class4,
0.16759999599955966,0.5946311329871145,0.8098898289838599,0.5149291408485576,0.34898138772155585,class4,
0.05309346425588812,0.6061902042033666,0.6815264621608791,0.5837433172059664,0.36975249929974696,class1,
0.9459920309753782,0.6864305832800729,0.22457387021115427,0.44459943474484964,0.7076135442545414,class2,
0.029797717682461533,0.6588936239634658,0.3159175147233838,0.8157702414514119,0.15557863513492431,class1,
0.4534042358503293,0.3197081668867078,0.5496925287865534,0.5222592465012812,0.31531501628136305,class4,
0.6961128822508109,0.09487740515771204,0.9588080550158974,0.12967758890382586,0.023598618121072,class4,
0.08472082428015759,0.0523207845569158,0.4699535995042926,0.8196823891995005,0.96909724727718,class2,
0.34998568701436705,0.27288644092906245,0.0112285275189965,0.7940233434749963,0.10037536978542638,class4,
0.8189424032001663,0.7478598072733377,0.3798630867370528,0.10770436318776633,0.7660327692439177,class2,
0.20878161844762944,0.9451020901929118,0.02757389059275095,0.7469231770524976,0.6363258883437724,class2,
0.9385386123743866,0.09385852730802446,0.9596822491367916,0.8187796102262063,0.21480993477536892,class4,
0.8337721028642606,0.25571629146356956,0.6405704810942022,0.7164922827313019,0.8017828816275877,class2,
0.46138270895191547,0.11963981246009647,0.5105833271180019,0.742931210503477,0.05687004880600954,class4,
0.5598410954199078,0.36799637322681067,0.8822351982221481,0.8799772068792895,0.06045988412760983,class3,
0.07176552425471794,0.22925325722985235,0.2226207298867815,0.6454591110906983,0.2929819962005631,class1,
0.8855046786130781,0.5443435774165437,0.7018109259870454,0.18305119791334112,0.3473327599047381,class4,
0.03979437608735614,0.24928496501916897,0.7966813038398515,0.7079271000862475,0.46609155413725645,class1,
0.8033199444863032,0.08208400644580893,0.4796055703451215,0.9611818478109091,0.2381134912899886,class4,
0.453188192034624,0.4810877822329298,0.06574838541045613,0.10882339963492693,0.8932382871275492,class2,
0.8643764331471611,0.7989181522497233,0.34978060673208544,0.12996863321546248,0.8919939623067634,class2,
0.4319648320167988,0.12987253974477075,0.6696159391389869,0.517706382941291,0.5543976034553895,class2,
0.9167628663664387,0.3803520828791469,0.17249759057073433,0.13327217273350478,0.47837213864160977,class2,
0.8752899735987772,0.4124412921387338,0.5292556661639499,0.6330506866305711,0.16103499099921081,class4,
0.24624984365549918,0.8519218162609062,0.04913385234394907,0.8898258680169367,0.027662630634804453,class3,
0.6119490836114814,0.29007696187812804,0.0816277959708882,0.7714686576756621,0.3593386447515857,class4,
0.6031252520178065,0.36711210467992184,0.631842068903811,0.8844653568590998,0.6574820434179904,class3,
